"","normal_1","normal_2","normal_3","normal_4","normal_5","normal_6","HD_1","HD_2","HD_3","HD_4","HD_5","HD_6","HD_7","HD_8"
"INPP5F",56.0530553685714,84.6757978685714,68.8809837792857,44.5808229735714,67.8138965764286,39.6928815435714,23.4500665871429,58.5670570778571,113.494642511429,156.554788635714,75.8995192614286,128.689646957143,65.0758064078571,80.95568066
"ALDH5A1",33.9492809842857,17.4409327842857,29.0371942078571,13.2345458147143,34.6983301221429,51.80272348,5.9012398485,9.992351884,16.7260380985714,7.91015529714286,7.56008448735714,10.9330314651429,28.907494915,39.6017370878571
"TERF2",220.9041888,193.380465864286,173.062202114286,270.564286585714,182.025374157143,194.3609417,156.294234721429,216.9361444,192.4001026,158.893984828571,173.350443178571,213.164166621429,168.391395192857,130.964291492857
"BYSL",14.3851330057143,44.550502915,78.3024227457143,56.90030372,22.8152141478571,98.1378498521429,120.318491007143,81.3770469121429,85.6065688921429,72.4165574407143,37.2646296807143,74.1845294735714,58.1612759514286,10.5369952907857
"NDUFB6",296.213203207143,216.04751265,248.064222607143,280.203585221429,264.495477235714,273.716872728571,288.337003614286,234.473708914286,134.581663657143,74.4096582664286,319.412655914286,243.363140228571,336.065957864286,346.798154428571
"ALG11",78.290345255,85.6214793535714,61.7968728342857,98.06886947,72.1596931978571,80.6022596342857,78.6007083214286,80.4318252092857,120.84013085,137.067846407143,90.4665805785714,64.8786846242857,79.0290328485714,84.65624573
"SULT1A1",450.3702504,258.80114645,509.968978957143,687.614388242857,453.430092235714,426.796235114286,326.92170405,855.089771542857,431.015590764286,676.695847071429,390.890275385714,587.447952235714,443.0577468,518.850540807143
"POLB",188.916723564286,274.629414857143,195.1768579,309.941087785714,266.288091614286,334.257103692857,243.8786998,258.946971071429,222.133940042857,189.742339335714,315.462515928571,252.584914857143,270.858817685714,265.327364607143
"ELK1",91.81996688,81.4075368792857,93.4838782514286,78.5535414428571,87.98853564,119.239012578571,113.951560089286,105.561645289286,60.5525306164286,123.0971129,105.24213278,62.3438024757143,103.490746502143,65.4318287235714
"FAIM2",28.2008125242857,24.8888152821429,51.8217146521429,14.5921689578571,37.8739582235714,53.0152144135714,45.2698856385714,37.131120535,61.3994010542857,75.51452777,33.3810895871429,18.0132394321429,32.5126771942857,21.9582199114286
"FCHSD2",112.964192361429,124.865394021429,15.6132097128571,111.519767365714,144.522266885714,60.6864384514286,36.6989983392857,4.16946804142857,13.5483502336429,8.35713917928572,143.8439559,106.876013203571,98.3911366914286,144.281292878571
"NDUFB5",261.093058357143,336.065957864286,400.180901078571,299.577817728571,207.50298345,279.563491392857,303.083916964286,173.198458642857,188.1623122,230.749678835714,229.400621585714,255.072071107143,340.728881107143,398.295064585714
"PNO1",115.5569906,91.833144575,119.979907785714,135.302868728571,119.005174628571,151.278290992857,127.970903778571,180.346597292857,328.519958171429,63.2155053957143,127.650043528571,105.586878094286,69.3983736335714,107.728062266429
"PLXNA3",42.1094362142857,56.9748835478571,84.8351937485714,5.29060759871429,34.4140209342857,23.2889644278571,28.07114355,38.9507288814286,65.6759894292857,73.4079229114286,39.9739592585714,27.3508265442857,46.3727365335714,35.6859828278571
"AKAP17A",184.047444785714,165.865261285714,132.463481957143,177.039339135714,195.868515721429,100.534880416429,160.653392578571,102.650145342857,110.477611468571,96.4326832407143,172.272474992857,173.902930314286,144.167167342857,180.106482507143
"SKP2",30.3781398842857,49.1661954442857,24.1800517328571,41.5063409092857,33.666224135,25.1925967935714,25.9469367992857,43.7150005414286,9.20807478678571,28.7770635042857,24.575311755,44.7532183257143,42.34993096,52.1094357178571
"IGF1R",50.5459332628571,59.1921023785714,90.8551117142857,74.7939318685714,89.3253809464286,46.7685709742857,62.051310195,108.812430012857,71.8834605728571,145.643548392857,117.262738978571,75.74722118,68.7758817914286,69.9415159485714
"COG5",124.865394021429,91.68102064,54.9552603628571,98.1980084164286,87.828759635,97.2991670935714,71.5144273321429,32.886386085,55.6311074307143,78.70155887,84.7884506985714,90.2527077685714,65.8114187192857,111.763133441429
"GPRC5B",13.1174253731429,13.1174253731429,7.05541133757143,14.244571185,12.173377157,9.82300113114286,5.82376705178571,44.4490521664286,9.11504541035714,7.10189676164286,22.8709395364286,22.9256259664286,7.10912288792857,6.88154241257143
"CPT1A",62.4714047014286,70.7303868242857,95.3614844957143,81.8939167835714,85.235409795,91.7127535478571,138.798453692857,106.750210838571,91.3643811271429,119.382260928571,72.59335524,96.3626006478571,80.3795826035714,83.9146891778571
"DSCR3",65.5740778357143,84.9860005857143,78.3748634471429,71.789176525,89.3659338207143,26.5707410685714,39.6464096314286,48.5784307392857,14.0899219707143,32.2965964492857,70.1105619892857,91.2500621421429,92.8665877635714,81.2138460542857
"MID1",31.6569015564286,42.1359302185714,38.5613999142857,24.5831437571429,24.1855032578571,32.9031429407143,31.6285140257143,32.8015291864286,52.8818895207143,29.3972506528571,37.1471022828571,37.2103982421429,24.9638024057143,24.5422129421429
"FGFR2",11.9741793501429,19.1619810614286,17.3823169257143,22.2320939578571,17.452311655,15.6235155571429,12.6571773392143,14.66185087,28.53469987,13.8207900542857,16.55198957,20.8235911307143,13.476120992,18.8385447035714
"MBNL2",21.3727477021429,27.6332347921429,15.1424422264286,14.1681375,5.37652095528571,22.44675686,23.6801684507143,43.3805695464286,29.12899068,15.7488778635714,21.2281202135714,17.986488045,16.0792529207143,40.1668025021429
"COBLL1",13.3198691202857,38.5132682085714,18.8137913678571,21.0512152414286,24.4212499428571,36.8637523328571,45.0691300764286,34.5009486814286,31.9817114785714,42.4086591771429,22.9256259664286,29.11590711,18.7863055664286,32.1771890842857
"ERF",22.2320939578571,43.9505504528571,19.6606617571429,38.9922223064286,58.6145130021429,62.1054103771429,12.3064301808571,80.8491965071429,57.6512745628571,38.7054302614286,14.33799362,18.9930465035714,40.8143673478571,38.7383628028571
"MON1B",43.9431218228571,66.6359045542857,58.3632753178571,78.9922950835714,89.7340521292857,48.5884838435714,40.3601644421429,96.464976905,20.9920998892857,20.4410935521429,133.124905664286,75.692728635,69.4170926057143,98.2314982057143
"CD163",96.3626006478571,46.1287450942857,50.86140234,101.720228592143,90.8136048321429,118.716214785714,83.4941266978571,79.1798223421429,68.7758817914286,52.4119583642857,116.7449322,133.084914807143,100.567631751429,117.13810275
"FDX1",61.0164822107143,52.3149565835714,23.0638667428571,58.4845695971429,20.704365115,27.7320557414286,14.3535386221429,39.2578595392857,19.4242463364286,22.0670486857143,53.3636269592857,37.9056755228571,48.5182957964286,78.6007083214286
"TATDN2",310.504997021429,285.189131614286,186.54648185,327.436468128571,204.388130807143,256.1237153,213.5997626,364.345051164286,233.2961289,166.52529645,211.668237807143,315.108123528571,245.159592192857,218.226806114286
"PLA2G2A",15.02632383,72.7216490592857,19.3113414107143,37.75921075,73.1370994535714,19.2884965435714,18.9755723157143,60.7865845442857,122.154206442857,13.6203011020714,46.2633370035714,16.0851800871429,27.3815411392857,17.9215215835714
"PROCR",1.68799733657143,5.66858494578571,2.40227400321429,15.3777751714286,8.57333188814286,12.8452642240714,4.75355134157143,3.46318398685714,38.031482685,24.1800517328571,33.4710891657143,4.33972855307143,8.25993763614286,28.7534874685714
"ZFYVE16",63.4733079957143,58.8920618614286,42.5615561328571,34.5293587707143,32.0805615864286,22.8419441592857,12.0549019817143,11.0890171952143,12.4426162227143,1.98139264642857,119.798982028571,70.4819673471429,22.9935416678571,111.811503840714
"MAP3K11",100.851507111429,93.7786975171429,174.313608521429,158.893984828571,114.191507725,143.584314571429,366.980994385714,344.354194664286,314.354129728571,410.068811935714,140.733345464286,101.797363837143,98.2314982057143,103.490746502143
"COIL",74.2116091678571,55.5768251578571,31.96494869,40.5934022257143,50.93666555,24.2003683607143,72.2285138371429,46.0267841642857,11.4053333314286,26.2020022985714,48.4647014185714,68.6804902364286,80.3003680528571,82.9378722214286
"XRCC1",49.8726896292857,11.6918344228571,63.4025943907143,71.2429919092857,44.5996294692857,34.8420738871429,41.5864337992857,117.364386921429,58.6333187128571,39.6589897485714,71.5144273321429,71.5642661957143,63.3887884985714,58.5064963642857
"FIG4",131.558145092857,102.557378762857,275.606874892857,184.128565014286,142.00767665,149.78352965,262.6063957,331.59536235,242.105614664286,637.179801157143,167.473339878571,145.706979092857,130.066886921429,142.578068721429
"CTSF",81.1154045842857,86.1782761414286,69.0470831478572,77.7058200685714,66.3066179992857,90.67022915,94.6853460071429,96.9676308357143,112.132583512143,72.0679060807143,78.8838006928571,47.9427064642857,72.0040964371429,62.2229112985714
"SLC25A20",167.580763635714,180.716811585714,181.802071435714,202.951233478571,191.775852185714,174.140239271429,228.951395814286,218.8875619,239.012446664286,200.815762028571,187.764495592857,212.3120056,140.957717678571,202.78396365
"TRIM13",136.96920335,130.066886921429,112.403785106429,136.785601364286,183.418997771429,135.977633678571,108.657082155714,143.480994364286,88.0087385107143,50.7709682307143,174.815398307143,148.413379042857,153.46006715,180.024539121429
"PCNT",232.361524435714,182.780142121429,156.345329957143,151.842600885714,180.965408128571,121.051876928571,247.067592835714,81.8225169064286,175.429500771429,158.173813521429,128.812435764286,171.239609721429,181.177272821429,150.307849457143
"TMOD1",125.54941245,106.441456343571,171.075200185714,149.899444671429,157.030912007143,267.172288492857,117.280103421429,268.174713142857,208.426051671429,107.779725583571,148.99815405,143.998422307143,200.95273185,98.7584338271429
"COX5A",162.597144442857,163.296203164286,162.300716242857,203.31109375,126.22847205,129.468209621429,220.498318414286,115.227197064286,159.75696015,107.31163636,117.73971435,115.851964292857,207.341333471429,299.151890521429
"POLR2D",60.7298881721429,44.6707827228571,46.7345308671429,36.21359717,41.404521395,14.4877758385714,28.8900957692857,30.8370491585714,35.8083717557143,44.7686208185714,32.6245604235714,45.4313831157143,53.7060210614286,65.9575606821429
"HMOX1",149.259068557143,167.365703671429,140.300625135714,170.275336564286,222.863607085714,146.899819792857,285.062793264286,128.28022125,244.576186721429,203.48805685,165.714238307143,186.163590092857,163.419749121429,138.968006285714
"CXCL12",34.8708537557143,31.7913263971429,67.0410696964286,55.0650858635714,36.4174388821429,63.6756976735714,58.0834984378571,80.5753037271429,54.7589991757143,96.9365546664286,43.3455785092857,54.4872062014286,27.0792105571429,38.4755734821429
"TBCA",155.0923012,195.1768579,181.918489335714,164.652406635714,134.058889035714,186.466981892857,125.13504915,209.162338564286,100.236788984286,160.314725957143,178.417544642857,170.068727371429,189.962776571429,241.322120164286
"MAN2C1",142.712306392857,177.74953915,127.530687578571,161.249673371429,130.456111528571,179.282532442857,233.033559607143,225.667142042857,358.941747528571,231.877031164286,122.828258292857,146.510534057143,150.151100228571,79.1798223421429
"DGAT1",3.66509273207143,40.9898891685714,46.8502687321429,40.0319598435714,52.9633561421429,5.71074223042857,30.7556888307143,12.3002117405,24.9315578292857,80.5753037271429,50.5933281464286,45.4738349435714,9.17920878121429,49.796926585
"ARPC4-TTLL3",89.67984463,98.7748186585714,74.4206676735714,105.490656657143,149.7236924,132.489613992857,66.0064597864286,95.7414408171429,50.3536540421429,115.757408171429,136.785601364286,105.728105966429,106.687367806429,111.111894382857
"TPMT",71.535689585,54.7712933678571,54.9339960992857,81.7526839835714,64.6428248685714,89.7039116171429,69.6098244114286,126.634923771429,135.634916557143,72.7459602392857,72.117739285,81.8652306714286,75.2105366614286,73.9523881307143
"TG",8.43623572521428,39.7473332428571,68.0735848271429,10.4776376892857,39.5539977557143,22.0800387992857,68.611230115,18.1161197178571,10.5542277201429,104.318185685714,59.1352751471429,13.5053788064286,38.1984666785714,38.7679557614286
"HELZ",335.158759435714,241.746725357143,244.906821685714,222.34478795,211.668237807143,226.97811185,160.507550714286,154.573673371429,256.829131314286,164.039689435714,220.258019521429,168.8847538,226.3728054,217.296282307143
"NUCB2",72.7216490592857,39.9936465378571,35.3319308357143,23.1734996842857,21.357683485,34.7309788821429,28.5267561092857,42.7033662135714,39.3415504221429,25.8437302071429,43.3805695464286,37.5702029571429,42.09997752,60.8010136657143
"GNS",180.534760542857,146.469164364286,135.812786235714,230.439499064286,304.097228628571,153.492584357143,130.216964371429,116.7449322,154.641158714286,137.370279807143,233.90157005,197.102859907143,199.937337871429,215.478006092857
"TARBP2",130.907990707143,153.820555657143,197.806979914286,117.04337765,101.644107117143,270.564286585714,111.965360470714,204.736414135714,267.749435578571,170.997488664286,118.884991335714,131.473968678571,177.432676685714,78.1138800692857
"FAN1",102.355834577143,78.70155887,125.736582614286,70.0941278707143,94.4743321292857,41.1337643478571,67.1141622607143,16.0045443514286,142.115081421429,97.3707348892857,70.4544900964286,62.9646930535714,105.950409897857,60.3959719907143
"TMED1",77.0218472671429,56.278181475,49.3362888407143,62.8532285607143,31.4227310507143,64.9120240885714,110.148251605714,65.1910586328571,133.673809542857,95.1839471657143,54.6270963878571,50.1857412914286,76.0625248321429,75.5985836357143
"PRKAR2B",101.736823858571,205.183934057143,107.943599057857,188.916723564286,116.245134078571,221.885388378571,57.1680762542857,92.49477519,47.8444086935714,21.61255096,149.7236924,101.577691860714,207.02875535,78.094681535
"IVD",39.96512679,44.7532183257143,67.6025290807143,37.9542732078571,43.3292303085714,53.438952975,52.4829699221429,73.4503297071429,79.263268995,69.4170926057143,29.1394691378571,49.0714214321429,34.211997785,39.8285758228571
"VEGFB",51.3407769828571,46.7119117607143,38.9325976021429,60.3959719907143,43.1728407235714,12.1304945649286,26.68216251,9.496269925,82.7940513278571,11.5238756484286,27.5972483985714,54.0840297578571,31.7115860685714,46.4036139314286
"BCL2",89.4259222392857,99.2054191835714,97.7656959514286,70.2911474335714,65.616148545,64.8786846242857,45.4052020321429,55.2198948285714,58.3232601264286,92.4087952935714,45.7117142564286,81.9936876985714,91.3776804885714,98.7076643514286
"MPG",58.5833834714286,78.9054653085714,125.285045457143,26.0825352921429,48.5665142835714,93.207714325,73.1642436164286,78.5098318421429,158.227045492857,159.323347764286,58.2619370064286,91.81996688,74.0216551057143,90.1477491314286
"CX3CL1",47.3497257892857,32.1671704385714,67.7153350564286,17.9215215835714,41.026601675,39.8285758228571,30.7775597964286,43.0634738707143,27.5728060971429,51.3782319442857,24.315465775,32.0332531,38.0721856385714,29.3361009114286
"PKD2",17.2505888171429,18.155919815,2.8372388475,33.0415206721429,21.5697673678571,26.2412240471429,8.9095799195,9.38129684628571,37.4195385157143,42.0319006492857,32.1202624071429,35.6291020078571,44.4877578207143,16.5171245378571
