,normal_1,normal_2,normal_3,normal_4,normal_5,normal_6,normal_7,normal_8,normal_9,normal_10,normal_11,normal_12,normal_13,normal_14,symptomatic_1,symptomatic_2,symptomatic_3,symptomatic_4,symptomatic_5,symptomatic_6,symptomatic_7,symptomatic_8,symptomatic_9,symptomatic_10,symptomatic_11,symptomatic_12
ZNF335,36.27069892,39.27870968,29.97419355,65.07,24.54354839,23.3688172,45.68102151,31.28655914,31.00016129,21.84126344,46.43188172,40.79913978,39.59139785,34.31311828,28.5405914,28.85091398,23.37284946,29.82865591,35.59494624,10.29623656,29.14274194,25.52123656,25.36532258,15.6438172,27.52459677,30.45137097
ADCK2,43.36041987,28.12607527,75.12844086,40.33134409,67.71532258,56.25483871,61.24021505,58.60322581,40.33134409,62.36096774,58.40575269,62.39320276,31.48091398,39.96370968,44.21586021,39.71115591,52.09327957,64.83188172,52.03236559,41.8011828,52.76908602,62.01344086,34.84387097,58.26435484,26.47580645,71.0472043
MOSPD2,113.8418548,123.555914,172.1930107,224.0503226,159.9107527,191.5372581,205.6032258,195.5362903,209.5913978,171.0002688,164.5387097,243.9274194,231.1086021,330.675,235.4505376,227.8913979,165.0053763,166.8485484,229.1591398,196.2419892,261.9163978,181.2634946,198.8,216.8206989,299.8013441,199.9946237
TRIM52,19.08150538,10.0311828,71.09032258,9.714247312,46.17056452,73.13349462,76.20545699,79.78024194,74.9716129,89.09005376,42.25083333,70.22944892,49.66034946,51.4938172,187.7833333,120.3288979,245.6301075,203.4175269,155.2873656,195.4763441,168.0459677,212.0123656,97.43201613,109.2497312,137.669086,156.9635753
COL8A2,84.64932796,20.64892473,68.09758065,42.63677419,73.13986559,12.71075269,64.13819892,40.30360215,69.7,32.70483871,29.83857527,25.48198925,24.89697581,32.88145161,12.13655914,55.84774194,16.97002688,25.73010753,28.90107527,45.16048387,16.25215054,52.7422043,44.98258065,42.76169355,39.96370968,15.57924731
KIAA1644,17.6916129,15.76182796,16.48064516,54.58091398,7.955913978,13.38051075,15.66666667,9.891129032,15.03091398,20.06521505,36.7672043,20.51704301,20.13158602,17.82849462,9.060483871,19.24005376,11.5891129,22.70543011,27.58448925,23.86490591,29.16827957,20.496819,15.15322581,36.19075269,15.11317204,19.90967742
GPR153,164.7456989,151.8219086,145.7532258,87.06090571,99.38465054,131.7723118,253.7859677,128.4400538,220.0551075,175.9744624,154.2239247,94.02534946,159.116129,139.272043,110.9655914,121.2703763,78.85193548,107.0314516,120.0680645,135.7190591,110.9655914,102.3728495,79.49069892,121.2451613,169.3102688,105.0120968
FAM131A,54.44310676,57.60989247,132.228629,145.4793011,78.64239247,102.0808065,85.73768817,120.8986559,116.3361559,111.7623656,146.3693548,88.58655914,95.21201229,107.7799462,130.2150806,105.8716398,130.9862903,103.6206183,101.588172,93.67879446,97.51983871,85.51182796,138.8193548,103.7244624,87.60456989,118.6849462
TXNRD3NB,27.10698925,94.6922043,40.99973118,60.24193548,57.11069892,54.25523297,47.72150538,48.26601254,43.47298387,32.65811828,35.50543011,45.06754032,69.78069892,14.98172043,22.79650538,47.1983871,59.28602151,29.79413979,52.49860215,65.62301282,68.69913978,27.45080645,44.13575269,53.95408602,24.88853687,27.10107527
TRMT61A,250.561828,255.9633641,62.28884409,98.83682796,129.5905914,101.1543011,145.4564516,110.9178763,135.9134946,132.228629,80.5405914,34.44043011,91.76115591,57.575,69.26451613,97.87580645,78.66467742,70.14994624,66.20403226,124.4688172,147.6448387,82.89946237,66.88629032,85.81962366,107.1233871,101.127957
RNFT2,25.38096774,29.16516129,45.29782258,20.68024194,70.4072043,41.49629032,15.58951613,12.51811828,20.43408602,62.95760753,39.88795699,63.44892473,15.26387097,12.81236559,29.6711828,11.38532258,20.00188172,11.78290323,13.97392473,39.00384025,34.64856375,45.97889785,16.81021505,13.47419355,13.66545699,32.02710445
SYN1,18.69596774,18.04623656,12.47043011,31.33413978,23.41061828,14.27473118,25.79314516,16.71599462,14.49935484,30.59424731,7.683333333,19.27688172,20.98709677,14.4905914,18.41451613,11.57123656,14.82432796,8.179032258,21.09852151,21.66532258,9.536290323,14.6955914,14.81215054,18.42311828,8.714516129,25.40806452
IL17RC,109.1073656,141.2497312,99.79354839,115.8456989,105.8572581,68.94747312,101.0524194,79.13252688,164.0830645,98.21263441,98.51844086,71.71989247,83.43607527,90.67532258,68.89917051,83.71193548,60.41418011,105.3177419,79.02548387,99.16268817,84.38301075,73.09333333,87.60456989,95.10053763,116.0599462,102.7212903
ABHD11,137.4123656,401.8978495,175.8943548,229.9231183,316.0560484,169.5647849,261.5962366,149.5959677,174.8629032,54.66263441,219.4579179,114.415,35.46301075,40.03280914,151.1215591,157.6586999,79.5311828,199.4001344,164.8373656,200.2898925,199.3130376,130.855914,136.825457,32.32711214,177.8545699,129.9551075
SEH1L,103.2205376,66.98096774,120.6297312,47.21327957,77.04798387,91.73387097,86.16172043,124.3761828,100.6403226,131.0759409,88.99758065,92.4922043,127.2260215,82.2983871,119.463172,99.63951613,132.3884677,98.18709678,109.4631183,100.2873656,83.13051075,79.35494624,115.7575269,171.6784946,86.9811828,90.37056452
GLRX5,803.7850538,849.7905914,375.4887097,576.5717742,1592.250269,98.73860215,436.183871,253.3851075,174.8629032,334.1436828,457.5879032,500.9481183,530.6971774,684.3357527,232.5495161,585.0967742,240.0413978,1008.930824,651.4239247,566.6913441,609.4209677,524.8494624,601.9451613,967.0149642,475.2459677,1296.405108
NLGN4X,3.408333333,4.555645161,6.145967742,5.306451613,2.917741935,21.79112903,1.597580645,30.24241935,3.656451613,1.956451613,19.52365591,5.329032258,8.254301075,6.336021505,3.166666667,12.90591398,7.270967742,3.861290323,20.08884409,6.808064516,4.743010753,5.021505376,3.510483871,5.443548387,4.171236559,20.35752688
EOGT,3.02311828,3.276612903,1.266666667,6.930913979,3.213709677,12.8733871,2.76827957,3.553225806,9.140322581,2.298387097,7.553225806,1.683333333,22.50643765,26.54295699,18.03198925,10.45268817,34.29967742,18.96463134,10.3483871,4.216935484,18.91061828,7.277419355,33.39395161,19.53225806,9.556182796,1.382258065
MRPL41,12.44193548,45.67403226,13.35677419,33.90026882,28.48333333,36.30174731,6.822311828,10.70806452,10.48736559,27.79825269,9.579704301,9.669354839,12.64892473,10.82110215,24.12043011,29.82354839,10.36827957,24.82983871,13.6,18.42311828,8.681989247,22.1655914,27.37741935,22.2094086,15.05774194,9.638709677
